,Id,Target,abastaguadentro,abastaguano,area1,area2,cielorazo,computer,dis-max,dis-min,dis-range_,dis-sum,elimbasu1,elimbasu2,elimbasu3,elimbasu4,energcocinar1,energcocinar2,energcocinar3,energcocinar4,epared1,epared2,epared3,estadocivil1-max,estadocivil2-max,estadocivil2-range_,estadocivil3-max,estadocivil3-min,estadocivil3-range_,estadocivil4-max,estadocivil4-min,estadocivil4-range_,estadocivil5-max,estadocivil5-range_,estadocivil5-sum,estadocivil6-max,estadocivil6-min,estadocivil6-range_,estadocivil7-max,estadocivil7-range_,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hacapo,hacdor,hogar_mayor,idhogar,instlevel1-max,instlevel1-min,instlevel2-max,instlevel2-min,instlevel2-range_,instlevel3-max,instlevel3-min,instlevel3-range_,instlevel4-max,instlevel4-min,instlevel4-range_,instlevel5-max,instlevel5-sum,instlevel7-max,instlevel7-sum,instlevel8-max,instlevel8-min,instlevel8-range_,instlevel9-max,instlevel9-range_,lugar1,lugar3,lugar4,lugar5,male-min,mobilephone-min,noelec,paredblolad,pareddes,paredfibras,paredmad,paredpreb,paredzinc,paredzocalo,parentesco2-max,parentesco3-max,parentesco4-max,parentesco6-max,pisocemento,pisomadera,pisomoscer,pisonatur,pisonotiene,refrig,sanitario2,sanitario3,sanitario5,techocane,television,tipovivi2,tipovivi4,tipovivi5,v14a,v18q-min,v2a1-missing,age-max,age-min,age-range_,age-std,age-sum,bedrooms,dependency,edjefa,edjefe,escolari-max,escolari-min,escolari-range_,escolari-std,escolari-sum,estadocivil1-sum,estadocivil7-sum,hhsize-diff,hogar_adul,hogar_nin,instlevel1-sum,instlevel2-sum,instlevel3-sum,instlevel4-sum,instlevel8-sum,meaneduc,overcrowding,parentesco11-sum,parentesco3-sum,parentesco4-sum,parentesco6-sum,phones-per-capita,qmobilephone,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,rent-per-capita,rez_esc-max,rooms,rooms-per-capita,tablets-per-capita,tamviv,v18q-sum,v18q1,v2a1
32,ID_48c10ba80,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,2b1a06ddc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,89,55,34,24.041630560342607,144,2,1.0,0,0,13,0,13,9.192388155425117,13,0,1,0,2,0,1,0,0,0,1,6.5,1.0,0,1,0,0,0.5,1,0,1,1,0,1,1,0,2,2,0.0,0.0,4,2.0,0.0,2,0,0.0,0.0
33,ID_f1b296d83,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,caa343c15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,40,15,25,13.59840676942217,111,3,1.0,15,0,15,8,7,3.2015621187164243,41,0,2,0,2,2,0,0,0,3,1,12.0,1.3333334,0,2,0,0,1.0,4,0,3,3,0,1,1,0,4,4,0.0,1.0,4,1.0,0.0,4,0,0.0,0.0
34,ID_d573a95c2,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0b7ee52ff,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,False,66,66,0,0.0,66,2,8.0,11,0,11,11,0,0.0,11,0,0,0,1,0,0,0,0,0,0,11.0,0.5,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,1,0.0,0.0,4,4.0,0.0,1,0,0.0,0.0
35,ID_3f2e2fa81,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,14aeb8605,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,False,59,4,55,21.300234740490534,141,2,0.66666669,4,0,8,0,8,3.03315017762062,24,1,2,0,3,2,1,1,2,1,0,6.0,2.5,0,1,0,2,0.8,4,1,2,3,0,2,2,1,4,5,26000.0,0.0,4,0.8,0.0,5,0,0.0,130000.0
36,ID_afbc25a99,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,07a5de1ba,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,38,15,23,12.741009902410926,70,1,2.0,8,0,9,7,2,1.0,24,0,2,0,1,2,0,0,0,3,0,8.0,3.0,0,2,0,0,0.3333333333333333,1,0,1,1,0,2,2,0,3,3,33333.333333333336,1.0,3,1.0,0.0,3,0,0.0,100000.0
37,ID_b3dd09090,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,5e72b4b07,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,46,10,36,19.974984355438174,99,3,0.5,17,0,17,3,14,7.023769168568492,31,0,1,0,2,1,0,1,0,0,0,14.0,1.0,0,1,0,0,1.0,3,1,1,2,0,1,1,1,2,3,0.0,0.0,6,2.0,0.3333333333333333,3,3,1.0,0.0
38,ID_c9fa0b1a8,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,288b0f0fa,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,False,44,11,33,16.802777548171413,77,2,0.5,11,0,11,4,7,4.0414518843273814,26,0,2,0,2,1,0,1,0,0,0,11.0,1.5,0,2,0,0,0.6666666666666666,2,1,1,2,0,1,1,1,2,3,0.0,0.0,4,1.3333333333333333,0.3333333333333333,3,3,1.0,0.0
39,ID_ccc920272,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,ed19e63e8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,79,79,0,0.0,79,3,8.0,6,0,6,6,0,0.0,6,0,0,0,1,0,0,0,1,0,0,6.0,0.33333334,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,1,0.0,0.0,5,5.0,0.0,1,0,0.0,0.0
40,ID_cadf08b53,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,bb809b379,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,75,75,0,0.0,75,4,8.0,0,4,4,4,0,0.0,4,0,0,0,1,0,0,1,0,0,0,4.0,0.25,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0.0,0.0,6,6.0,0.0,1,0,0.0,0.0
41,ID_5be3504eb,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,f954c1672,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,78,53,25,17.677669529663692,131,3,1.0,4,0,8,4,4,2.8284271247461903,12,0,1,0,2,0,0,1,0,1,0,6.0,0.66666669,0,1,0,0,0.0,0,0,1,1,0,1,1,0,2,2,0.0,0.0,5,2.5,0.0,2,0,0.0,0.0
42,ID_d483e2cc3,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,c179fa326,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,False,67,1,66,26.67395733669828,213,3,1.0,0,14,14,0,14,4.760952285695233,46,1,2,0,4,2,1,0,1,2,1,11.5,2.0,0,1,0,3,0.6666666666666666,4,1,2,3,0,3,3,1,5,6,33333.333333333336,0.0,5,0.8333333333333334,0.0,6,0,0.0,200000.0
43,ID_2a67a7630,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,ac94e73e6,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,False,55,13,42,19.6638416050035,148,4,0.33333334,0,15,15,6,9,3.8622100754188233,45,0,2,0,3,1,0,0,1,0,2,13.0,1.0,0,2,0,0,1.0,4,0,1,1,0,3,3,0,4,4,0.0,0.0,7,1.75,0.5,4,4,2.0,0.0
44,ID_0bc817cb2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,d9e9b591a,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,68,21,47,20.179197209007107,206,3,0.25,0,0,14,0,14,5.744562646538029,45,0,2,0,5,0,1,0,0,2,2,9.0,1.6666666,0,3,0,1,0.6,3,0,1,1,0,4,4,0,5,5,0.0,0.0,5,1.0,0.0,5,0,0.0,0.0
45,ID_137c34443,4,1,0,1,0,1,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3,52123171a,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,False,97,42,55,22.61820800446696,287,4,3.0,0,17,17,6,11,5.315072906367325,51,0,0,0,4,0,0,0,1,0,2,12.75,1.0,0,1,0,0,0.75,3,0,2,2,0,2,2,0,4,4,0.0,0.0,7,1.75,0.25,4,4,1.0,0.0
46,ID_22d324777,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,81cfc3f8c,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,False,34,7,27,13.793114224133722,87,3,1.0,0,10,10,1,9,4.0414518843273814,26,1,1,2,2,2,0,1,1,2,0,9.5,2.0,0,2,0,0,0.8333333333333334,5,1,2,3,0,1,1,1,3,4,43333.333333333336,0.0,5,0.8333333333333334,0.5,6,4,3.0,260000.0
47,ID_9129298f7,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2d9be16e2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,False,72,70,2,1.4142135623730951,142,3,8.0,14,0,14,11,3,2.1213203435596424,25,0,0,0,2,0,0,0,0,0,1,12.5,0.66666669,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,6,3.0,0.5,2,2,1.0,0.0
48,ID_28fd4d90b,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,d8df976c0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,False,42,5,37,19.98958061924595,91,3,1.0,15,0,15,0,15,7.88986691902975,27,2,0,0,2,2,2,0,0,0,1,13.5,1.3333334,0,2,0,0,0.5,2,2,1,3,0,1,1,2,2,4,141208.5,0.0,6,1.5,0.0,4,0,0.0,564834.0
49,ID_39f0d4e07,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,51f90290c,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,False,49,10,39,27.577164466275352,59,3,1.0,7,0,7,3,4,2.8284271247461903,10,0,1,0,1,1,0,1,0,1,0,7.0,0.66666669,0,1,0,0,1.0,2,1,0,1,0,1,1,1,1,2,135000.0,0.0,5,2.5,0.0,2,0,0.0,270000.0
50,ID_f46b0fb68,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,a0dfd005d,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,58,49,9,6.363961030678928,107,1,0.0,6,0,6,5,1,0.7071067811865476,11,0,0,0,2,0,0,1,1,0,0,5.5,2.0,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,1,0.5,0.0,2,0,0.0,0.0
51,ID_5523605f1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,63f11d6ea,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,False,72,18,54,17.845323072322213,357,2,0.25,5,0,13,3,10,3.091206165165235,70,0,8,0,9,1,0,3,3,2,1,7.7777777000000015,5.0,2,5,0,0,0.5,5,0,8,8,0,2,2,0,10,10,0.0,0.0,3,0.3,0.0,10,0,0.0,0.0
52,ID_d1c8bde78,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,347058ce6,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,29,2,27,13.427583550289306,67,3,1.5,0,8,11,0,11,5.3103672189407005,19,3,0,0,2,3,3,0,0,1,0,9.5,1.6666666,0,3,0,0,0.4,2,1,1,2,2,1,3,3,2,5,35000.0,0.0,5,1.0,0.0,5,0,0.0,175000.0
53,ID_c6ed796db,4,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,28ec0c747,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,94,5,89,30.252902261404532,292,5,0.40000001,5,0,12,0,12,4.035556254807297,45,1,0,0,6,1,1,2,2,0,1,7.5,1.4,0,2,0,1,0.5714285714285714,4,0,2,2,1,4,5,1,6,7,0.0,0.0,7,1.0,0.2857142857142857,7,7,2.0,0.0
54,ID_b0adca84e,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,71bec40bc,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,False,60,4,56,21.476454438246908,177,2,0.75,0,0,7,0,7,3.147183169877773,19,3,1,0,4,3,3,2,1,1,0,4.5,3.5,0,2,0,3,0.5714285714285714,4,1,2,3,2,2,4,3,4,7,0.0,1.0,3,0.42857142857142855,0.0,7,0,0.0,0.0
55,ID_2de72feaf,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,4b301d9b2,1,0,0,0,0,1,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,44,0,44,14.63785047972094,124,3,0.5,7,0,11,0,11,4.366539438350084,46,1,4,0,4,2,1,0,1,1,0,10.0,2.0,0,4,0,1,0.8333333333333334,5,1,0,1,0,5,5,1,5,6,0.0,0.0,5,0.8333333333333334,0.0,6,0,0.0,0.0
56,ID_e477bac00,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,b5aab6c5e,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,False,53,19,34,15.903353943953665,119,2,0.33333334,11,0,11,6,5,2.8867513459481287,34,0,3,0,3,1,0,0,2,0,0,11.333333,2.0,0,3,0,0,1.0,4,0,2,2,0,2,2,0,4,4,0.0,0.0,5,1.25,0.25,4,4,1.0,0.0
57,ID_482178fb2,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a4baf0b14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,23,23,0,0.0,23,1,0.0,0,6,6,6,0,0.0,6,0,0,0,1,0,0,0,1,0,0,6.0,1.0,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,25310.0,0.0,1,1.0,0.0,1,0,0.0,25310.0
58,ID_814ac6e34,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,f01ee929b,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,False,40,13,27,19.091883092036785,53,2,1.0,6,0,6,3,3,2.1213203435596424,9,0,1,0,1,1,0,1,1,0,0,6.0,1.0,0,1,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,3.0,3,1.5,0.0,2,0,0.0,0.0
59,ID_44031e6d2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,322cefd2f,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,True,52,1,51,19.125317717041398,175,3,1.25,0,5,7,0,7,3.4318767136623327,32,4,3,0,4,5,4,1,1,3,0,6.25,3.0,0,3,0,4,0.4444444444444444,4,3,2,5,1,3,4,4,5,9,19500.91743008624,2.0,4,0.4444444444444444,0.0,9,0,0.0,51596.3696221474
60,ID_c6d68ee69,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,f1e36c6f8,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,29,2,27,11.757976016304848,49,2,3.0,6,0,6,0,6,3.0,10,2,2,2,1,3,2,1,1,0,0,6.0,3.0,0,3,0,0,0.5,3,0,0,0,3,1,4,3,1,4,0.0,0.0,4,0.6666666666666666,0.0,6,0,0.0,0.0
61,ID_51c2942c5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,e2b6ecbba,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,False,25,3,22,11.930353445448857,34,2,2.0,10,0,10,0,10,5.773502691896257,10,2,0,3,1,2,2,0,0,1,0,10.0,3.0,0,2,0,0,0.5,3,2,0,2,0,1,1,2,1,3,0.0,0.0,4,0.6666666666666666,0.0,6,0,0.0,0.0
62,ID_e5df547aa,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,9c2388963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,70,70,0,0.0,70,4,8.0,0,16,16,16,0,0.0,16,0,0,0,1,0,0,0,0,0,1,16.0,0.25,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0.0,0.0,7,7.0,0.0,1,0,0.0,0.0
63,ID_edff88e98,4,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9d5fdd09f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,False,54,27,27,15.307950004273382,134,3,0.0,0,14,17,14,3,1.7320508075688772,45,0,1,0,3,0,0,0,0,0,2,15.0,1.0,0,1,0,0,1.0,3,0,2,2,0,1,1,0,3,3,0.0,0.0,6,2.0,0.3333333333333333,3,3,1.0,0.0
64,ID_af4896dce,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1ea163834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,False,33,2,31,17.339742404853272,72,4,1.0,17,0,17,0,17,9.273618495495704,32,2,0,0,2,2,2,0,0,0,1,16.0,1.0,0,2,0,0,0.75,3,1,1,2,1,1,2,2,2,4,100000.0,0.0,8,2.0,0.25,4,4,1.0,400000.0
65,ID_ba367f2ed,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9106fd2ee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,False,46,3,43,21.93171219946131,81,4,0.5,0,21,21,0,21,11.150485789118488,38,1,0,0,2,1,1,0,0,0,1,19.0,0.75,0,1,0,0,0.6666666666666666,2,0,1,1,1,1,2,1,2,3,150000.0,0.0,7,2.333333333333333,0.3333333333333333,3,3,1.0,450000.0
66,ID_1ae8b64f3,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,d4b71e99f,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,False,66,62,4,2.8284271247461903,128,4,1.0,0,14,14,6,8,5.656854249492381,20,0,0,0,2,0,0,0,1,0,1,10.0,0.5,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,7,3.5,0.5,2,2,1.0,0.0
